instrument,sector,Year,q,ESGscore,Firm_Size,Leverage
SWK,Manufacturing,2017,1.5708,45.82,9.856,0.5077
SWK,Manufacturing,2018,1.1498,64.32,9.873,0.5925
SWK,Manufacturing,2019,1.4321,73.73,9.933,0.5308
SWK,Manufacturing,2020,1.4209,73.73,10.068,0.4935
SWK,Manufacturing,2021,1.3431,73.55,10.246,0.642
SWK,Manufacturing,2022,0.7767,72.26,10.125,0.8132
SWK,Manufacturing,2023,0.9615,72.26,10.072,0.8484
SWKS,Manufacturing,2011,1.7846,47.35,7.545,0.0162
SWKS,Manufacturing,2012,2.1204,49.11,7.667,0.0
SWKS,Manufacturing,2013,2.0005,47.38,7.755,0.0
SWKS,Manufacturing,2014,3.6933,47.38,7.998,0.0
SWKS,Manufacturing,2015,4.3085,44.46,8.221,0.0
SWKS,Manufacturing,2016,3.6516,41.67,8.257,0.0
SWKS,Manufacturing,2017,4.0795,55.95,8.428,0.0
SWKS,Manufacturing,2018,3.3324,56.57,8.482,0.0
SWKS,Manufacturing,2019,2.7854,54.75,8.485,0.0
SWKS,Manufacturing,2020,4.7533,54.75,8.538,0.043
SWKS,Manufacturing,2021,3.4516,49.02,9.058,0.4556
SWKS,Manufacturing,2022,1.8115,50.1,9.091,0.4415
SWKS,Manufacturing,2023,2.0452,57.44,9.039,0.2481
SYF,Finance and Insurance,2014,0.6904,30.47,11.235,2.6208
SYF,Finance and Insurance,2015,0.5907,35.25,11.34,1.9315
SYF,Finance and Insurance,2016,0.552,44.37,11.41,1.4192
SYF,Finance and Insurance,2017,0.5276,54.19,11.47,1.4612
SYF,Finance and Insurance,2018,0.3826,54.19,11.579,1.6348
SYF,Finance and Insurance,2019,0.4011,60.27,11.56,1.384
SYF,Finance and Insurance,2020,0.3757,66.46,11.472,1.3182
SYF,Finance and Insurance,2021,0.4068,65.23,11.469,1.1227
SYF,Finance and Insurance,2022,0.2734,62.87,11.558,1.169
SYF,Finance and Insurance,2023,0.2683,62.87,11.674,1.2136
SYK,Manufacturing,2003,5.3821,22.03,8.058,0.0121
SYK,Manufacturing,2004,4.758,34.78,8.315,0.0036
SYK,Manufacturing,2005,3.6882,32.55,8.506,0.0712
SYK,Manufacturing,2006,3.8296,35.17,8.678,0.0035
SYK,Manufacturing,2007,4.1782,33.47,8.903,0.0031
SYK,Manufacturing,2008,2.0855,40.75,8.936,0.0038
SYK,Manufacturing,2009,2.2114,36.86,9.113,0.0027
SYK,Manufacturing,2010,2.0214,50.53,9.296,0.1424
SYK,Manufacturing,2011,1.6693,49.68,9.426,0.2301
SYK,Manufacturing,2012,1.7109,45.12,9.488,0.205
SYK,Manufacturing,2013,1.9797,43.66,9.664,0.3055
SYK,Manufacturing,2014,2.2373,36.58,9.782,0.4622
SYK,Manufacturing,2015,2.3813,42.22,9.696,0.4726
SYK,Manufacturing,2016,2.537,45.46,9.925,0.724
SYK,Manufacturing,2017,2.9371,53.75,10.008,0.7247
SYK,Manufacturing,2018,2.5174,64.17,10.212,0.8405
SYK,Manufacturing,2019,2.9867,66.24,10.315,0.8962
SYK,Manufacturing,2020,3.1047,75.33,10.444,1.1025
SYK,Manufacturing,2021,3.2876,81.69,10.453,0.8672
SYK,Manufacturing,2022,2.877,78.5,10.516,0.814
SYK,Manufacturing,2023,3.19,78.5,10.594,0.7258
SYY,Wholesale Trade,2002,3.1797,30.27,8.698,0.5892
SYY,Wholesale Trade,2003,2.9853,33.66,8.845,0.6244
SYY,Wholesale Trade,2004,3.0966,33.66,8.968,0.5725
SYY,Wholesale Trade,2005,2.9244,29.4,9.02,0.5187
SYY,Wholesale Trade,2006,2.2994,25.84,9.104,0.5775
SYY,Wholesale Trade,2007,2.3075,44.7,9.161,0.5432
SYY,Wholesale Trade,2008,1.8369,44.37,9.219,0.5809
SYY,Wholesale Trade,2009,1.5407,42.23,9.232,0.7179
SYY,Wholesale Trade,2010,1.8705,42.23,9.241,0.6481
SYY,Wholesale Trade,2011,1.8544,54.05,9.34,0.5671
SYY,Wholesale Trade,2012,1.6937,67.37,9.401,0.6443
SYY,Wholesale Trade,2013,1.8091,68.46,9.447,0.5564
SYY,Wholesale Trade,2014,1.8765,67.56,9.486,0.524
SYY,Wholesale Trade,2015,1.5997,74.69,9.798,1.3919
SYY,Wholesale Trade,2016,2.1427,74.69,9.724,2.1369
SYY,Wholesale Trade,2017,1.9639,75.08,9.785,3.441
SYY,Wholesale Trade,2018,2.4284,71.14,9.802,3.3217
SYY,Wholesale Trade,2019,2.4732,74.87,9.796,3.2619
SYY,Wholesale Trade,2020,1.894,66.3,10.027,13.0134
SYY,Wholesale Trade,2021,2.4104,66.3,9.972,7.6117
SYY,Wholesale Trade,2022,2.4666,68.62,10.003,8.2399
SYY,Wholesale Trade,2023,2.1316,74.47,10.035,5.559
T,Information,2003,1.0393,18.78,11.515,0.469
T,Information,2004,1.0293,4.18,11.598,0.6657
T,Information,2005,0.8619,39.37,11.889,0.559
T,Information,2006,1.0451,39.35,12.509,0.5175
T,Information,2007,1.1438,47.79,12.527,0.5557
T,Information,2008,0.9159,54.82,12.488,0.7783
T,Information,2009,0.8838,64.87,12.502,0.7074
T,Information,2010,0.8933,63.78,12.501,0.5926
T,Information,2011,0.9024,66.89,12.507,0.6136
T,Information,2012,0.9474,66.64,12.515,0.7562
T,Information,2013,0.9307,66.54,12.535,0.822
T,Information,2014,0.8752,63.73,12.587,0.9502
T,Information,2015,0.8384,64.6,12.906,1.0284
T,Information,2016,0.9524,60.49,12.909,1.0031
T,Information,2017,0.9076,62.58,13.004,1.1667
T,Information,2018,0.7226,65.33,13.184,0.9588
T,Information,2019,0.8554,68.59,13.221,1.0227
T,Information,2020,0.7378,73.75,13.173,1.1318
T,Information,2021,0.6877,72.22,13.221,1.2244
T,Information,2022,0.7185,80.35,12.906,1.6228
T,Information,2023,0.6839,80.35,12.917,1.5337
TAP,Manufacturing,2002,0.8745,12.36,8.366,1.5605
TAP,Manufacturing,2003,0.7342,14.31,8.409,0.9871
TAP,Manufacturing,2004,0.8119,6.6,8.446,0.5822
TAP,Manufacturing,2005,0.6969,14.67,9.376,0.4666
TAP,Manufacturing,2006,0.7572,7.8,9.359,0.3669
TAP,Manufacturing,2007,0.862,43.82,9.507,0.3168
TAP,Manufacturing,2008,1.0395,48.53,9.251,0.3063
TAP,Manufacturing,2009,0.839,69.06,9.394,0.242
TAP,Manufacturing,2010,0.8928,67.37,9.449,0.2514
TAP,Manufacturing,2011,0.7887,64.6,9.427,0.2565
TAP,Manufacturing,2012,0.767,65.15,9.694,0.5859
TAP,Manufacturing,2013,0.9077,65.15,9.654,0.4399
TAP,Manufacturing,2014,1.2153,57.44,9.547,0.4052
TAP,Manufacturing,2015,1.6508,57.44,9.415,0.4171
TAP,Manufacturing,2016,1.1242,61.26,10.287,1.0573
TAP,Manufacturing,2017,0.9609,62.09,10.317,0.861
TAP,Manufacturing,2018,0.7542,63.68,10.313,0.7828
TAP,Manufacturing,2019,0.7229,64.29,10.27,0.6859
TAP,Manufacturing,2020,0.665,64.29,10.216,0.6779
TAP,Manufacturing,2021,0.6283,61.21,10.226,0.5437
TAP,Manufacturing,2022,0.69,64.73,10.161,0.5285
TDG,Manufacturing,2009,1.5462,7.46,7.806,1.6563
TDG,Manufacturing,2010,1.8071,7.24,7.893,2.9877
TDG,Manufacturing,2011,1.6061,10.85,8.415,3.87
TDG,Manufacturing,2012,2.0051,10.97,8.605,2.9693
TDY,Manufacturing,2016,1.7793,21.59,7.928,0.3975
TDY,Manufacturing,2017,1.9527,39.79,8.255,0.551
TDY,Manufacturing,2018,2.1587,41.9,8.245,0.3366
TDY,Manufacturing,2019,2.9815,38.83,8.429,0.3645
TDY,Manufacturing,2020,3.0288,38.83,8.534,0.2838
TDY,Manufacturing,2021,1.7092,40.69,9.577,0.5597
TDY,Manufacturing,2022,1.591,41.61,9.572,0.4989
TECH,Manufacturing,2009,5.035,19.66,6.157,0.0
TECH,Manufacturing,2010,4.1008,20.13,6.252,0.0
TECH,Manufacturing,2011,5.0147,22.21,6.426,0.0
TECH,Manufacturing,2012,3.7987,22.02,6.578,0.0
TECH,Manufacturing,2013,3.2702,18.57,6.657,0.0
TECH,Manufacturing,2014,3.9864,24.73,6.76,0.0163
TECH,Manufacturing,2015,3.5129,28.81,6.969,0.0909
TECH,Manufacturing,2016,3.8035,34.44,7.03,0.1083
TECH,Manufacturing,2017,3.0375,46.09,7.351,0.362
TECH,Manufacturing,2018,3.7052,50.03,7.374,0.3142
TECH,Manufacturing,2019,4.4651,63.89,7.541,0.4334
TECH,Manufacturing,2020,5.2219,56.05,7.615,0.3139
TECH,Manufacturing,2021,7.9367,64.38,7.724,0.2691
TECH,Manufacturing,2022,6.0573,78.34,7.738,0.1915
TECH,Manufacturing,2023,5.0492,64.71,7.878,0.2314
TER,Manufacturing,2003,2.9691,23.27,7.487,0.4373
TER,Manufacturing,2004,1.9349,21.64,7.561,0.3565
TER,Manufacturing,2005,1.7073,19.38,7.528,0.2452
TER,Manufacturing,2006,1.6424,20.45,7.451,0.0
TER,Manufacturing,2007,1.1507,37.79,7.349,0.0
TER,Manufacturing,2008,0.6788,46.3,7.119,0.1735
TER,Manufacturing,2009,1.6352,43.55,7.119,0.2156
TER,Manufacturing,2010,1.4961,44.52,7.501,0.136
TER,Manufacturing,2011,1.2176,43.12,7.691,0.108
TER,Manufacturing,2012,1.3778,54.39,7.795,0.0975
TER,Manufacturing,2013,1.3556,49.93,7.875,0.094
TER,Manufacturing,2014,1.6887,45.88,7.839,0.0
TER,Manufacturing,2015,1.6515,41.02,7.843,0.0
TER,Manufacturing,2016,1.959,44.89,7.924,0.1929
TER,Manufacturing,2017,2.7508,47.52,8.042,0.1873
TER,Manufacturing,2018,2.1754,51.24,7.903,0.2496
TER,Manufacturing,2019,4.2366,53.22,7.933,0.3108
TER,Manufacturing,2020,5.5825,44.48,8.203,0.2142
TER,Manufacturing,2021,7.0135,56.33,8.245,0.072
TER,Manufacturing,2022,3.9239,58.46,8.161,0.0542
TER,Manufacturing,2023,4.7761,58.46,8.157,0.0327
TFC,Finance and Insurance,2003,0.432,23.52,11.413,1.8262
TFC,Finance and Insurance,2004,0.4104,14.7,11.518,1.6651
TFC,Finance and Insurance,2005,0.3888,32.85,11.601,1.7684
TFC,Finance and Insurance,2006,0.3937,31.81,11.706,2.0427
TFC,Finance and Insurance,2007,0.3474,49.79,11.795,2.3216
TFC,Finance and Insurance,2008,0.2906,51.2,11.932,2.2246
TFC,Finance and Insurance,2009,0.2834,38.45,12.018,1.8209
TFC,Finance and Insurance,2010,0.2907,30.46,11.965,1.6673
TFC,Finance and Insurance,2011,0.2458,37.21,12.07,1.4565
TFC,Finance and Insurance,2012,0.2303,32.58,12.122,1.1542
TFC,Finance and Insurance,2013,0.2841,33.02,12.117,1.2716
TFC,Finance and Insurance,2014,0.2947,38.49,12.138,1.2436
TFC,Finance and Insurance,2015,0.2709,46.59,12.255,1.1076
TFC,Finance and Insurance,2016,0.2802,50.71,12.298,0.8711
TFC,Finance and Insurance,2017,0.3044,57.1,12.309,1.0749
TFC,Finance and Insurance,2018,0.2745,59.3,12.327,1.0672
TFC,Finance and Insurance,2019,0.2904,58.82,13.067,1.0085
TFC,Finance and Insurance,2020,0.2204,69.88,13.141,0.7582
TFC,Finance and Insurance,2021,0.2227,69.93,13.202,0.6838
TFC,Finance and Insurance,2022,0.2256,75.88,13.227,1.2661
TFC,Finance and Insurance,2023,0.2137,75.88,13.191,1.2427
TFX,Manufacturing,2008,0.9001,21.19,8.276,1.2406
TFX,Manufacturing,2009,0.8697,26.97,8.253,0.7572
TFX,Manufacturing,2010,0.8425,29.39,8.201,0.5143
TFX,Manufacturing,2011,0.8809,21.18,8.275,0.4846
TFX,Manufacturing,2012,1.0407,24.89,8.227,0.5453
TFX,Manufacturing,2013,1.2239,26.19,8.345,0.6722
TFX,Manufacturing,2014,1.4649,32.51,8.288,0.559
TFX,Manufacturing,2015,1.685,47.11,8.263,0.5305
TFX,Manufacturing,2016,2.0908,50.63,8.266,0.4834
TFX,Manufacturing,2017,2.182,52.36,8.729,0.9255
TFX,Manufacturing,2018,2.2385,63.41,8.745,0.8499
TFX,Manufacturing,2019,3.0874,62.19,8.75,0.6818
TFX,Manufacturing,2020,3.0478,64.12,8.875,0.7754
TFX,Manufacturing,2021,2.5293,65.33,8.835,0.5295
TFX,Manufacturing,2022,1.958,75.04,8.843,0.4603
TFX,Manufacturing,2023,1.8154,75.04,8.927,0.4382
TGT,Retail Trade,2002,1.2875,40.37,10.261,1.1819
TGT,Retail Trade,2003,1.4556,61.12,10.354,1.0016
TGT,Retail Trade,2004,1.6956,64.92,10.383,0.7321
TGT,Retail Trade,2005,1.6496,72.26,10.463,0.695
TGT,Retail Trade,2006,1.6812,72.26,10.528,0.642
TGT,Retail Trade,2007,1.4018,64.86,10.705,1.1165
TGT,Retail Trade,2008,0.9576,67.08,10.694,1.3676
TGT,Retail Trade,2009,1.2349,68.68,10.704,1.0956
TGT,Retail Trade,2010,1.2431,69.31,10.685,1.0154
TGT,Retail Trade,2011,1.1042,76.19,10.75,1.1051
TGT,Retail Trade,2013,1.114,77.42,10.704,0.8491
TGT,Retail Trade,2014,1.4473,80.09,10.631,0.9142
TGT,Retail Trade,2015,1.4002,84.45,10.603,0.9848
TGT,Retail Trade,2016,1.2987,87.39,10.53,1.164
TGT,Retail Trade,2017,1.3419,87.39,10.571,0.9896
TGT,Retail Trade,2018,1.241,88.27,10.628,1.1901
TGT,Retail Trade,2019,1.6319,82.33,10.664,1.1809
TGT,Retail Trade,2020,2.0655,84.89,10.844,1.0463
TGT,Retail Trade,2021,2.2365,84.41,10.893,1.2838
TGT,Retail Trade,2022,1.8434,85.93,10.884,1.6981
TGT,Retail Trade,2023,1.5148,85.93,10.922,1.4626
TJX,Retail Trade,2004,2.5095,34.2,8.532,0.4234
TJX,Retail Trade,2005,2.2883,37.33,8.612,0.4274
TJX,Retail Trade,2006,2.3373,47.86,8.714,0.3536
TJX,Retail Trade,2007,2.1793,40.26,8.795,0.4014
TJX,Retail Trade,2008,1.4237,54.95,8.729,0.3649
TJX,Retail Trade,2009,2.191,67.98,8.918,0.2743
TJX,Retail Trade,2010,2.4155,67.57,8.984,0.2549
TJX,Retail Trade,2011,3.167,68.11,9.022,0.2454
TJX,Retail Trade,2012,3.5199,68.11,9.16,0.2113
TJX,Retail Trade,2013,4.0892,64.85,9.23,0.3012
TJX,Retail Trade,2014,4.2087,57.66,9.317,0.3951
TJX,Retail Trade,2015,4.259,59.56,9.35,0.3969
TJX,Retail Trade,2016,3.945,72.69,9.464,0.5329
TJX,Retail Trade,2017,3.7626,72.69,9.551,0.4764
TJX,Retail Trade,2018,4.3981,71.56,9.57,0.4906
TJX,Retail Trade,2019,3.4069,65.97,10.092,1.9274
TJX,Retail Trade,2020,3.0069,68.36,10.336,2.658
TJX,Retail Trade,2021,3.4263,68.14,10.256,2.0835
TJX,Retail Trade,2022,3.786,67.76,10.252,2.0025
TJX,Retail Trade,2023,4.0384,67.76,10.3,1.7176
TMO,Manufacturing,2002,1.155,25.27,8.202,0.4602
TMO,Manufacturing,2003,1.3087,15.63,8.128,0.1156
TMO,Manufacturing,2004,1.4226,16.94,8.182,0.0904
TMO,Manufacturing,2005,1.2923,19.89,8.355,0.2144
TMO,Manufacturing,2006,1.0127,11.34,9.965,0.1915
TMO,Manufacturing,2007,1.2329,26.45,9.962,0.1515
TMO,Manufacturing,2008,0.7728,36.12,9.957,0.1379
TMO,Manufacturing,2009,1.0036,33.05,9.982,0.1415
TMO,Manufacturing,2010,1.1149,53.67,9.969,0.1391
TMO,Manufacturing,2011,0.8843,48.11,10.197,0.4673
TMO,Manufacturing,2012,1.0903,51.51,10.22,0.4607
TMO,Manufacturing,2013,1.594,50.44,10.369,0.6222
TMO,Manufacturing,2014,1.5108,66.96,10.666,0.7088
TMO,Manufacturing,2015,1.6927,73.01,10.619,0.5867
TMO,Manufacturing,2016,1.5715,70.74,10.734,0.772
TMO,Manufacturing,2017,1.7154,71.19,10.945,0.8267
TMO,Manufacturing,2018,1.9381,69.08,10.937,0.6884
TMO,Manufacturing,2019,2.5356,68.85,10.975,0.6231
TMO,Manufacturing,2020,3.0022,68.48,11.143,0.6533
TMO,Manufacturing,2021,3.1488,74.08,11.463,0.8908
TMO,Manufacturing,2022,2.5848,70.78,11.484,0.8203
TMO,Manufacturing,2023,2.4477,70.78,11.5,0.7794
TMUS,Information,2013,0.9941,34.76,10.819,1.5925
TMUS,Information,2014,0.8161,35.39,10.945,1.563
TMUS,Information,2015,0.976,32.77,11.042,1.7469
TMUS,Information,2016,1.1827,32.77,11.096,1.6674
TMUS,Information,2017,1.2115,41.5,11.164,1.3701
TMUS,Information,2018,1.1617,42.35,11.191,1.2179
TMUS,Information,2019,1.2601,40.17,11.373,1.4705
TMUS,Information,2020,1.3724,58.84,12.207,1.6413
TMUS,Information,2021,1.2282,60.01,12.238,1.5747
TMUS,Information,2022,1.3464,57.56,12.261,1.6049
TMUS,Information,2023,1.4677,57.56,12.244,1.7474
TPR,Manufacturing,2002,5.6594,30.12,6.088,0.1454
TPR,Manufacturing,2003,7.4176,26.13,6.426,0.0705
TPR,Manufacturing,2004,8.3352,26.13,6.936,0.0067
TPR,Manufacturing,2005,9.442,24.21,7.206,0.0152
TPR,Manufacturing,2006,6.8005,31.44,7.394,0.0028
TPR,Manufacturing,2007,7.2083,30.35,7.804,0.0016
TPR,Manufacturing,2008,4.278,23.99,7.729,0.0019
TPR,Manufacturing,2009,3.3463,37.44,7.849,0.0195
TPR,Manufacturing,2010,4.4081,37.44,7.811,0.0165
TPR,Manufacturing,2011,7.0088,32.71,7.877,0.015
TPR,Manufacturing,2012,5.3787,30.98,8.041,0.0117
TPR,Manufacturing,2013,4.557,38.32,8.17,0.0004
TPR,Manufacturing,2014,2.5991,53.66,8.206,0.058
TPR,Manufacturing,2015,2.2421,51.38,8.448,0.3576
TPR,Manufacturing,2016,2.4981,51.38,8.495,0.3266
TPR,Manufacturing,2017,2.5593,55.71,8.671,0.5262
TPR,Manufacturing,2018,2.254,63.34,8.807,0.4933
TPR,Manufacturing,2019,1.5563,71.45,8.836,0.4562
TPR,Manufacturing,2020,1.0299,68.25,8.978,1.9739
TPR,Manufacturing,2022,1.4626,58.72,8.891,1.4285
TPR,Manufacturing,2023,1.8305,72.06,8.87,1.4463
TRGP,Transportation and Warehousing,2016,1.1839,24.22,9.463,0.93
TRGP,Transportation and Warehousing,2017,1.0833,32.61,9.574,0.8203
TRGP,Transportation and Warehousing,2018,0.8861,37.0,9.737,1.0956
TRGP,Transportation and Warehousing,2019,0.924,51.45,9.842,1.6008
TRGP,Transportation and Warehousing,2020,0.8712,50.71,9.673,2.9443
TRGP,Transportation and Warehousing,2021,1.2208,54.99,9.63,3.3022
TRGP,Transportation and Warehousing,2022,1.4414,59.09,9.881,4.3438
TRGP,Transportation and Warehousing,2023,1.5659,59.09,9.937,4.7568
TRMB,Information,2009,1.8176,49.13,7.469,0.1202
TRMB,Information,2010,2.6687,36.37,7.532,0.1121
TRMB,Information,2011,2.2362,35.87,7.883,0.3597
TRMB,Information,2012,2.4553,53.29,8.152,0.4802
TRMB,Information,2013,2.6307,53.29,8.216,0.3415
TRMB,Information,2014,1.9659,54.42,8.262,0.3133
TRMB,Information,2015,1.6593,51.59,8.211,0.3287
TRMB,Information,2016,2.2311,43.55,8.209,0.2688
TRMB,Information,2017,2.566,44.78,8.366,0.3863
TRMB,Information,2018,1.7702,42.86,8.662,0.7361
TRMB,Information,2019,1.868,42.86,8.801,0.6368
TRMB,Information,2020,2.6809,57.8,8.836,0.4699
TRMB,Information,2021,3.2855,60.91,8.868,0.3675
TRMB,Information,2022,1.9457,56.98,8.891,0.4099
TRMB,Information,2023,1.712,56.98,9.163,0.715
TROW,Finance and Insurance,2003,3.8298,24.59,7.344,0.0
TROW,Finance and Insurance,2004,4.1795,27.15,7.565,0.0
TROW,Finance and Insurance,2005,4.105,16.69,7.745,0.0
TROW,Finance and Insurance,2006,4.1939,22.13,7.925,0.0
TROW,Finance and Insurance,2007,5.0701,34.52,8.064,0.0
TROW,Finance and Insurance,2008,3.2287,34.52,7.944,0.0
TROW,Finance and Insurance,2009,4.2884,35.08,8.074,0.0
TROW,Finance and Insurance,2010,4.5855,39.79,8.2,0.0
TROW,Finance and Insurance,2011,3.8256,48.69,8.235,0.0
TROW,Finance and Insurance,2012,3.9822,56.3,8.344,0.0
TROW,Finance and Insurance,2013,4.3619,52.3,8.524,0.0
TROW,Finance and Insurance,2014,3.9719,48.41,8.638,0.0
TROW,Finance and Insurance,2015,3.5062,50.17,8.538,0.0
TROW,Finance and Insurance,2016,2.9594,56.91,8.736,0.0
TROW,Finance and Insurance,2017,3.4135,55.27,8.927,0.0
TROW,Finance and Insurance,2018,2.8583,72.07,8.948,0.0
TROW,Finance and Insurance,2019,3.0872,67.95,9.141,0.0206
TROW,Finance and Insurance,2020,3.2522,51.21,9.274,0.02
TROW,Finance and Insurance,2021,3.6315,54.82,9.434,0.0401
TROW,Finance and Insurance,2022,2.1382,56.2,9.362,0.0489
TROW,Finance and Insurance,2023,1.9964,56.2,9.416,0.0419
TSCO,Wholesale Trade,2008,1.2134,45.57,6.981,0.0038
TSCO,Wholesale Trade,2009,1.554,43.41,7.115,0.0025
TSCO,Wholesale Trade,2010,2.4123,55.29,7.289,0.0015
TSCO,Wholesale Trade,2011,3.1355,53.49,7.375,0.0013
TSCO,Wholesale Trade,2012,3.5989,52.35,7.442,0.0012
TSCO,Wholesale Trade,2013,5.6928,54.57,7.551,0.001
TSCO,Wholesale Trade,2014,5.286,55.45,7.618,0.004
TSCO,Wholesale Trade,2015,4.9114,55.46,7.771,0.1205
TSCO,Wholesale Trade,2016,3.8194,55.46,7.892,0.2072
TSCO,Wholesale Trade,2017,3.4261,72.66,7.962,0.3258
TSCO,Wholesale Trade,2018,3.4375,74.36,8.034,0.2819
TSCO,Wholesale Trade,2019,2.5997,78.34,8.573,1.7288
TSCO,Wholesale Trade,2020,2.8207,73.86,8.861,1.8409
TSCO,Wholesale Trade,2021,3.9795,77.45,8.958,1.957
TSCO,Wholesale Trade,2022,3.4244,77.14,9.047,2.0907
TSCO,Wholesale Trade,2023,3.0751,77.14,9.126,2.3426
TSLA,Manufacturing,2011,4.5771,22.23,6.57,1.2504
TSLA,Manufacturing,2012,3.8908,24.03,7.016,3.7423
TSLA,Manufacturing,2013,7.9122,26.61,7.79,0.9097
TSLA,Manufacturing,2014,5.1945,28.13,8.674,2.6652
TSLA,Manufacturing,2015,4.2282,27.66,8.999,2.4552
TSLA,Manufacturing,2016,1.8434,31.3,10.029,1.5267
TSLA,Manufacturing,2017,2.1987,38.31,10.263,2.4663
TSLA,Manufacturing,2018,2.3378,47.92,10.3,2.4544
TSLA,Manufacturing,2019,2.6353,56.9,10.443,2.2208
TSLA,Manufacturing,2020,13.2467,62.16,10.862,0.6005
TSLA,Manufacturing,2021,17.713,63.19,11.037,0.2939
TSLA,Manufacturing,2022,4.8032,69.84,11.319,0.1286
TSLA,Manufacturing,2023,7.5126,69.84,11.577,0.1528
TSN,Manufacturing,2005,0.8952,35.99,9.26,0.6412
TSN,Manufacturing,2006,0.8647,56.97,9.317,0.8962
TSN,Manufacturing,2007,0.8931,47.03,9.233,0.5874
TSN,Manufacturing,2008,0.6818,51.45,9.292,0.5776
TSN,Manufacturing,2009,0.7835,51.45,9.268,0.8162
TSN,Manufacturing,2010,0.7976,60.89,9.283,0.4909
TSN,Manufacturing,2011,0.7773,57.23,9.312,0.3857
TSN,Manufacturing,2012,0.6879,58.5,9.384,0.4045
TSN,Manufacturing,2013,0.9967,56.96,9.407,0.3883
TSN,Manufacturing,2014,0.9593,57.87,10.084,0.9199
TSN,Manufacturing,2015,0.9837,57.87,10.043,0.6939
TSN,Manufacturing,2016,1.4855,56.51,10.016,0.6535
TSN,Manufacturing,2017,1.2863,58.05,10.242,0.9679
TSN,Manufacturing,2018,1.0877,53.63,10.279,0.7711
TSN,Manufacturing,2019,1.3131,69.41,10.407,0.8473
TSN,Manufacturing,2020,0.9745,69.41,10.447,0.778
TSN,Manufacturing,2021,1.0654,62.27,10.5,0.557
TSN,Manufacturing,2022,0.884,59.31,10.514,0.4475
TT,Manufacturing,2005,1.3157,39.3,9.372,0.3674
TT,Manufacturing,2006,1.1517,59.48,9.405,0.3672
TT,Manufacturing,2007,0.9823,58.86,9.573,0.1838
TT,Manufacturing,2008,0.5092,62.96,9.949,0.7692
TT,Manufacturing,2009,0.7781,72.26,9.903,0.5768
TT,Manufacturing,2010,0.9573,78.17,9.903,0.4626
TT,Manufacturing,2011,0.677,75.83,9.839,0.5261
TT,Manufacturing,2012,0.9415,5.87,9.825,0.4523
TT,Manufacturing,2013,1.1856,64.05,9.779,0.4981
TT,Manufacturing,2014,1.22,61.37,9.758,0.7055
TT,Manufacturing,2015,1.1162,68.16,9.725,0.7288
TT,Manufacturing,2016,1.3511,69.04,9.764,0.6126
TT,Manufacturing,2017,1.448,66.67,9.808,0.5692
TT,Manufacturing,2018,1.4603,74.8,9.793,0.5826
TT,Manufacturing,2019,1.8453,78.28,9.928,0.8448
TT,Manufacturing,2020,2.2225,78.92,9.807,0.8876
TT,Manufacturing,2021,2.9237,78.92,9.801,0.8449
TT,Manufacturing,2022,2.4206,78.85,9.803,0.8714
TT,Manufacturing,2023,3.1307,78.85,9.873,0.758
TTWO,Information,2014,1.2214,20.61,7.71,0.8454
TTWO,Information,2015,1.4513,23.63,7.86,0.8565
TTWO,Information,2016,2.0114,37.29,8.055,0.251
TTWO,Information,2017,2.9853,48.34,8.226,0.0054
TTWO,Information,2018,2.495,35.96,8.353,0.0
TTWO,Information,2019,2.7562,36.43,8.507,0.0698
TTWO,Information,2020,3.4074,34.58,8.704,0.0574
TTWO,Information,2021,2.7477,51.09,8.787,0.0657
TTWO,Information,2022,1.4901,42.39,9.672,0.3856
TTWO,Information,2023,2.3653,42.39,9.411,0.6235
TXN,Manufacturing,2003,3.3351,69.21,9.649,0.0701
TXN,Manufacturing,2004,2.6185,61.78,9.699,0.029
TXN,Manufacturing,2005,3.4431,52.64,9.62,0.0554
TXN,Manufacturing,2006,3.001,61.4,9.542,0.0038
TXN,Manufacturing,2007,3.5417,80.62,9.447,0.0
TXN,Manufacturing,2008,1.6634,80.69,9.386,0.0
TXN,Manufacturing,2009,2.6667,79.71,9.403,0.0
TXN,Manufacturing,2010,2.8313,88.88,9.503,0.0
TXN,Manufacturing,2011,1.8911,92.54,9.928,0.5106
TXN,Manufacturing,2012,1.9938,89.04,9.905,0.5187
TXN,Manufacturing,2013,2.783,87.92,9.849,0.4773
TXN,Manufacturing,2014,3.4195,83.6,9.783,0.4468
TXN,Manufacturing,2015,3.669,84.79,9.695,0.4142
TXN,Manufacturing,2016,4.6428,86.97,9.707,0.3446
TXN,Manufacturing,2017,6.0514,84.56,9.778,0.3944
TXN,Manufacturing,2018,5.5077,86.36,9.749,0.5635
TXN,Manufacturing,2019,6.9767,90.51,9.799,0.6888
TXN,Manufacturing,2020,8.1656,85.17,9.87,0.7749
TXN,Manufacturing,2021,7.3899,80.44,10.114,0.6155
TXN,Manufacturing,2022,5.8383,77.89,10.211,0.628
TXN,Manufacturing,2023,5.1545,77.89,10.384,0.6977
TXT,Manufacturing,2002,0.834,20.92,9.649,2.0804
TXT,Manufacturing,2003,0.947,20.92,9.622,1.7554
TXT,Manufacturing,2004,1.0434,20.35,9.673,1.8051
TXT,Manufacturing,2005,1.0531,30.97,9.711,2.2517
TXT,Manufacturing,2006,1.1646,19.94,9.773,3.2823
TXT,Manufacturing,2007,1.3676,18.79,9.901,2.6987
